comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
10155871226623675_10155871263933675,6491828674_10155871226623675,,"America needs an educated workforce and many of the younger baby boomers do not want to retire, so get your degree and make yourself useful. Social security was for our parents, it is not for rock&rollers.",Buck Smith,2017-10-13 14:09:47,0,0,0,0,0,0,0,0
10155871226623675_10155873592773675,6491828674_10155871226623675,,"Just one more way for that generation to take.  Boomers will be forever known for their consumption.  $20 Trillion national debt, walking out of the economy with a record $167k of debt per tax payer, sitting back as politicians bankruptcy social security and wage endless war, and now taking loans they wont pay back driving up school cost and national debt even more.

Seniors if you want to go to school pay out of pocket and deny federal subsidy of your tuition cost or at least go to community college.  As for their children, go into engineering and college is easy to pay for.  For a reason.",Wes Croom,2017-10-14 11:10:35,0,0,0,0,0,0,0,0
10155871226623675_10155871234813675,6491828674_10155871226623675,,What a scathing indictment of our system of higher education,Laura Dennstedt McNaughton,2017-10-13 14:01:48,4,4,0,0,0,0,0,0
10155871226623675_10155871228348675,6491828674_10155871226623675,,You're clinically insane if you take on student loan debt for your children as you approach retirement. Truly.,Sarah Parrish,2017-10-13 13:59:05,6,6,0,0,0,0,0,0
10155871226623675_10155871288828675,6491828674_10155871226623675,10155871226623675_10155871228348675,There are people in their 40s and better who take out loans to educate themselves for 2nd careers.,Bonita Griser,2017-10-13 14:15:48,3,3,0,0,0,0,0,0
10155871226623675_10155871291403675,6491828674_10155871226623675,10155871226623675_10155871228348675,"Bonita Griser Of course. But don't worry, you'll all be working until your 80 with the way things are going. You'll have plenty of time to pay it off.",Sarah Parrish,2017-10-13 14:16:28,1,1,0,0,0,0,0,0
10155871226623675_10155871486173675,6491828674_10155871226623675,10155871226623675_10155871228348675,Sarah Parrish you’re absolutely right. I teach and kids say this all the time (my parents will co-sign in my loans for me) and I say don’t do it. Something like 46% of college students default on their student loans. It’s a terrible idea to co-sign on any college debt for your kid.,Jesus Soler,2017-10-13 15:14:26,4,4,0,0,0,0,0,0
10155871226623675_10155871614353675,6491828674_10155871226623675,10155871226623675_10155871228348675,Bonita Griser such debt is ill advised as the timeframe for ROI is too short,Jeffrey Berger,2017-10-13 15:53:20,0,0,0,0,0,0,0,0
10155871226623675_10155871615753675,6491828674_10155871226623675,10155871226623675_10155871228348675,"Jesus Soler you know your kid, you co sign only if you think they can be successful",Jeffrey Berger,2017-10-13 15:54:19,0,0,0,0,0,0,0,0
10155871226623675_10155871969943675,6491828674_10155871226623675,10155871226623675_10155871228348675,"Jeffrey, some of us do what we have to do. For me, it was return to college or wind up homeless. I figured the latter was more ill-advised. And Sarah, don't throw that word around as an insult. It's very hurtful to people who have mental disorders.",Brenda Daverin,2017-10-13 18:57:13,1,1,0,0,0,0,0,0
10155871226623675_10155872224903675,6491828674_10155871226623675,,Problem of too many worthless majors and too many needlessly going to college.,Jon Shimeall,2017-10-13 21:35:28,1,1,0,0,0,0,0,0
10155871226623675_10155873910563675,6491828674_10155871226623675,,Is this debt for their education or debt taken on for children/grandchildren?,Joe Mastromauro,2017-10-14 13:24:54,1,1,0,0,0,0,0,0
10155871226623675_10155873647503675,6491828674_10155871226623675,,Why not go to Community Colleges and work full or part time? Why do people have to go AWAY to big expensive universities then whine that they cannot afford to pay BACK the money they borrowed?,Maureen Jackson,2017-10-14 11:35:57,0,0,0,0,0,0,0,0
10155871226623675_10155871883583675,6491828674_10155871226623675,,"Better start paying them now or your estate will have to after your gone,",John Riley,2017-10-13 17:57:55,0,0,0,0,0,0,0,0
10155871226623675_10155871711833675,6491828674_10155871226623675,,"How can seniors address student loan debt? Hmmm, how about stop voting republithug dummies.",Tiffany Branine,2017-10-13 16:13:56,0,0,0,0,0,0,0,0
10155871226623675_10155871825118675,6491828674_10155871226623675,10155871226623675_10155871711833675,Advertisement for a lecture :/,Eric Matthew Brandenburg,2017-10-13 17:19:18,0,0,0,0,0,0,0,0
10155871226623675_10155871756778675,6491828674_10155871226623675,,2 options. ..don't accrue the debt or pay it back,Maripat Barclay Sonnhalter,2017-10-13 16:38:21,0,0,0,0,0,0,0,0
10155871226623675_10155873964148675,6491828674_10155871226623675,,I saw something on this last night and it was loans taken out for her son. Why is her son not helping to pay back this loan?,Patricia Russell,2017-10-14 13:46:13,0,0,0,0,0,0,0,0
10155871226623675_10155871243308675,6491828674_10155871226623675,,Don't borrow money you can't pay back,Steve Morris,2017-10-13 14:03:10,6,6,0,0,0,0,0,0
10155871226623675_10155871232613675,6491828674_10155871226623675,,Government takes it from their SSI.,Rick Taylor,2017-10-13 14:00:49,2,2,0,0,0,0,0,0
10155871226623675_10155871726628675,6491828674_10155871226623675,,How can that be true?,Don Prince,2017-10-13 16:21:12,0,0,0,0,0,0,0,0
10155871226623675_10155871823303675,6491828674_10155871226623675,,I'm finally above average!!!,Eric Matthew Brandenburg,2017-10-13 17:17:56,0,0,0,0,0,0,0,0
10155871226623675_10155871750953675,6491828674_10155871226623675,,you just GOTTA be kidding me!?!,Steve Keim,2017-10-13 16:34:55,0,0,0,0,0,0,0,0
10155871226623675_10155879886893675,6491828674_10155871226623675,,(PBS) PEDOPHILIA BETTERMENT SOCIETY,Douglas Thomas,2017-10-16 15:18:04,0,0,0,0,0,0,0,0
10155871028758675_10155872531013675,6491828674_10155871028758675,,Just need some earthquakes and locust now. What about that super volcano under Montana?,Collin Tam,2017-10-14 00:04:51,0,0,0,0,0,0,0,0
10155871028758675_10155871134653675,6491828674_10155871028758675,,"this week in grafton WV there was a ""mini burst"" that destroyed a home. Never heard of that.",Debbie Dick,2017-10-13 13:20:38,0,0,0,0,0,0,0,0
10155871028758675_10155871791438675,6491828674_10155871028758675,,It's god's wrath for electing Trump.,Sandra Huff,2017-10-13 16:57:06,0,0,0,0,0,0,0,0
10155871028758675_10155871664708675,6491828674_10155871028758675,,Nothing natural about that orange disaster on the top of his head...,Chris Janowski,2017-10-13 16:04:09,0,0,0,0,0,0,0,0
10155871028758675_10155871137673675,6491828674_10155871028758675,,"who needs noaa anyway, what do they even do here?",Jonny Corn,2017-10-13 13:21:20,0,0,0,0,0,0,0,0
10155871028758675_10155871804533675,6491828674_10155871028758675,,Obama was a disaster - forgot that 1 [[PHOTO]],Joe DeMeo,2017-10-13 17:05:11,0,0,0,0,0,0,0,0
10155871028758675_10155871302413675,6491828674_10155871028758675,,But climate change is a hoax right?🙄,Claire Gunster-Kirby,2017-10-13 14:20:00,1,1,0,0,0,0,0,0
10155871028758675_10155871269548675,6491828674_10155871028758675,,The universe is telling you something Donald.,Sally Cook,2017-10-13 14:11:20,1,1,0,0,0,0,0,0
10155871028758675_10155872026863675,6491828674_10155871028758675,,Donald J. Trump something for you to read at 2 a.m.,Rebecca Ewing Brokmeier,2017-10-13 19:32:05,0,0,0,0,0,0,0,0
10155871028758675_10155871881243675,6491828674_10155871028758675,,and  here we are  with  a  grotesque blob of POS with no heart,Susan Fahy,2017-10-13 17:55:37,0,0,0,0,0,0,0,0
10155871028758675_10155871162353675,6491828674_10155871028758675,,"Get used to and over with it, we made climate change very fast. The drill should become automatic, boring.",Benoît Guillette,2017-10-13 13:32:13,0,0,0,0,0,0,0,0
10155871028758675_10155871527373675,6491828674_10155871028758675,,You have angered God. So called Christians. Gird up your loins and make ready yourselves.,Corey Shelby,2017-10-13 15:28:05,0,0,0,0,0,0,0,0
10155871028758675_10155874434648675,6491828674_10155871028758675,,I'm waiting for the Yellowstone super volcano to blow.,Catherine McNally Patrick,2017-10-14 16:47:41,0,0,0,0,0,0,0,0
10155871028758675_10155871177048675,6491828674_10155871028758675,,"Climate change is ""Fake News"" according to your President......",Benoit Bazinet,2017-10-13 13:39:19,1,1,0,0,0,0,0,0
10155871028758675_10155871099553675,6491828674_10155871028758675,,Starting on 20 January.,Janet Hancock,2017-10-13 13:06:15,5,5,0,0,0,0,0,0
10155871028758675_10155872050703675,6491828674_10155871028758675,,don't tell pruitt this - he would rather wine and dine corporates than care about the environment.,Marlene Autio-Horne,2017-10-13 19:46:48,0,0,0,0,0,0,0,0
10155871028758675_10155871129273675,6491828674_10155871028758675,,And it all started January 20th.,Brian Taylor,2017-10-13 13:18:27,2,2,0,0,0,0,0,0
10155871028758675_10155871232198675,6491828674_10155871028758675,,Thanks Trump.,Da Bartolf,2017-10-13 14:00:39,2,1,0,0,0,1,0,0
10155871028758675_10155871313698675,6491828674_10155871028758675,,including the election,Julie Hooker,2017-10-13 14:21:45,2,2,0,0,0,0,0,0
10155871028758675_10155871091898675,6491828674_10155871028758675,,No climate change though???,Irma Pelletier Emond,2017-10-13 13:03:21,2,2,0,0,0,0,0,0
10155871028758675_10155871170083675,6491828674_10155871028758675,,It all started on January 20th.,Bree Stone Wilson,2017-10-13 13:35:10,1,1,0,0,0,0,0,0
10155871028758675_10155871226483675,6491828674_10155871028758675,,The first being Trump,Dawn Bdp,2017-10-13 13:58:22,1,1,0,0,0,0,0,0
10155871028758675_10155871096218675,6491828674_10155871028758675,,"Yeah, 💩 happens.",David Shrout,2017-10-13 13:04:46,1,1,0,0,0,0,0,0
10155871028758675_10155871106843675,6491828674_10155871028758675,,"Thanks, tRump.",Lisa Antell,2017-10-13 13:08:36,1,1,0,0,0,0,0,0
10155871028758675_10155871212458675,6491828674_10155871028758675,,Trump is a national disaster.,Pam Wilson,2017-10-13 13:51:03,1,1,0,0,0,0,0,0
10155871028758675_10155871761058675,6491828674_10155871028758675,,Bad energy in leadership,Cathy Powers,2017-10-13 16:39:47,0,0,0,0,0,0,0,0
10155871028758675_10155872504813675,6491828674_10155871028758675,,And trump,Bobby Mefford,2017-10-13 23:46:01,1,1,0,0,0,0,0,0
10155871028758675_10155873668223675,6491828674_10155871028758675,,Amazed that we still have NOAA,Bridget Kay,2017-10-14 11:45:54,0,0,0,0,0,0,0,0
10155871028758675_10155871153838675,6491828674_10155871028758675,,Chickens coming home to roost!,Rick Hardman,2017-10-13 13:27:49,0,0,0,0,0,0,0,0
10155871028758675_10155872269468675,6491828674_10155871028758675,,I think God is mad Trump is President,Arrianna Marie,2017-10-13 21:57:16,0,0,0,0,0,0,0,0
10155871028758675_10155871156428675,6491828674_10155871028758675,,,Sean Bartley,2017-10-13 13:29:06,0,0,0,0,0,0,0,0
10155871028758675_10155871540388675,6491828674_10155871028758675,,But by all means cut taxes,Maggotte Taylor,2017-10-13 15:34:19,0,0,0,0,0,0,0,0
10155871028758675_10155874081008675,6491828674_10155871028758675,,perfect time for a tax cut!,Nancy Foster,2017-10-14 14:22:30,0,0,0,0,0,0,0,0
10155871028758675_10155871151458675,6491828674_10155871028758675,,Im sure it's just a coincidence.,Cyndy Ash,2017-10-13 13:26:38,0,0,0,0,0,0,0,0
10155871028758675_10155872187778675,6491828674_10155871028758675,,"16 if you count Trump,",Susan Weitz,2017-10-13 21:10:20,0,0,0,0,0,0,0,0
10155871028758675_10155871155183675,6491828674_10155871028758675,,I'm coming Elizabeth! - Samford,Sean Bartley,2017-10-13 13:28:31,0,0,0,0,0,0,0,0
10155871028758675_10155871150293675,6491828674_10155871028758675,,CLIMATE CHANGE is part of this in 2017. :(,Bob Millar,2017-10-13 13:26:04,0,0,0,0,0,0,0,0
10155871028758675_10155872076308675,6491828674_10155871028758675,,Including trump,Pamela Williams,2017-10-13 20:03:43,0,0,0,0,0,0,0,0
10155871028758675_10155872088383675,6491828674_10155871028758675,,Science,Steven Dluginski,2017-10-13 20:09:04,0,0,0,0,0,0,0,0
10155871028758675_10155872088143675,6491828674_10155871028758675,,Starting with the inauguration,TY Beaulieu,2017-10-13 20:08:54,0,0,0,0,0,0,0,0
10155871028758675_10155871125648675,6491828674_10155871028758675,,count on..Catastrophes,Cooki Inglove,2017-10-13 13:16:30,0,0,0,0,0,0,0,0
10155871028758675_10155871873733675,6491828674_10155871028758675,,The year began January 20th,Michael Armstrong,2017-10-13 17:50:34,0,0,0,0,0,0,0,0
10155871028758675_10155871250338675,6491828674_10155871028758675,,[[STICKER]],Joel Krauser,2017-10-13 14:05:26,0,0,0,0,0,0,0,0
10155871028758675_10155873539583675,6491828674_10155871028758675,,Thanks Trump.,Bruce Waynee,2017-10-14 10:44:59,0,0,0,0,0,0,0,0
10155871028758675_10155874512933675,6491828674_10155871028758675,,No coincidence!!!!!!,Bridget Kuchling,2017-10-14 17:28:09,0,0,0,0,0,0,0,0
10155871028758675_10155871233618675,6491828674_10155871028758675,,Climate Change,Janet N Rich Burright,2017-10-13 14:01:14,0,0,0,0,0,0,0,0
10155871028758675_10155871110148675,6491828674_10155871028758675,,Nothing to see here.,Danna Lynn,2017-10-13 13:10:03,0,0,0,0,0,0,0,0
10155871028758675_10155871442893675,6491828674_10155871028758675,,Thanks Obama!!,Fred Folsom,2017-10-13 14:54:55,0,0,0,0,0,0,0,0
10155871028758675_10155871444618675,6491828674_10155871028758675,10155871028758675_10155871442893675,btw. Sarcasm.,Fred Folsom,2017-10-13 14:55:32,0,0,0,0,0,0,0,0
10155871028758675_10155871173793675,6491828674_10155871028758675,,They didn't speak.,Ann Kupper,2017-10-13 13:37:11,0,0,0,0,0,0,0,0
10155871028758675_10155871622928675,6491828674_10155871028758675,,God's country???,Darlene Michael McGee,2017-10-13 15:57:07,0,0,0,0,0,0,0,0
10155871028758675_10155871520393675,6491828674_10155871028758675,,Record high ratings.,Steve Ransom,2017-10-13 15:24:36,0,0,0,0,0,0,0,0
10155871028758675_10155871724473675,6491828674_10155871028758675,,Trump is bad karma 😞,Chris Rowell,2017-10-13 16:19:46,0,0,0,0,0,0,0,0
10155871028758675_10155871178948675,6491828674_10155871028758675,,Mother Nature is staging a riot.,Phyllis Clemons,2017-10-13 13:40:32,0,0,0,0,0,0,0,0
10155871028758675_10155872530943675,6491828674_10155871028758675,,Nope. No climate problem here! Ugh,Melanie Minnix,2017-10-14 00:04:46,0,0,0,0,0,0,0,0
10155871028758675_10155873146063675,6491828674_10155871028758675,,Coz ur having Catastrophe president,Chong Seit Mooi,2017-10-14 07:07:10,0,0,0,0,0,0,0,0
10155871028758675_10155873177048675,6491828674_10155871028758675,,This is bad Karma,Rhina Corado,2017-10-14 07:28:17,0,0,0,0,0,0,0,0
10155871028758675_10155871950388675,6491828674_10155871028758675,,So what,Mark Rodriguez,2017-10-13 18:44:05,0,0,0,0,0,0,0,0
10155871028758675_10155874059473675,6491828674_10155871028758675,,And man-made ones,Mark Freeman,2017-10-14 14:16:44,0,0,0,0,0,0,0,0
10155871028758675_10155871533413675,6491828674_10155871028758675,,🇺🇸,Susan Davis-Rhoades,2017-10-13 15:31:07,0,0,0,0,0,0,0,0
10155871028758675_10155871393858675,6491828674_10155871028758675,,Fake news channel.,Mark Olson,2017-10-13 14:40:33,0,0,0,0,0,0,0,0
10155871028758675_10155871152523675,6491828674_10155871028758675,,BS,Jodi Fleming Thomas,2017-10-13 13:27:21,0,0,0,0,0,0,0,0
10155871028758675_10155874770383675,6491828674_10155871028758675,,👍👍👍👍👍👍👍👍👍,Frank Prince Brambille,2017-10-14 20:03:12,0,0,0,0,0,0,0,0
10155871028758675_10155871257808675,6491828674_10155871028758675,,Stop Weather Engineering!,Julie Garcia,2017-10-13 14:07:20,0,0,0,0,0,0,0,0
10155871028758675_10155872450298675,6491828674_10155871028758675,,"What changed my mind about climate change
https://youtu.be/Zq2uGqxbq3Y",Pascal Brisson,2017-10-13 23:10:02,0,0,0,0,0,0,0,0
10155871028758675_10155873374773675,6491828674_10155871028758675,,Ryan Longaker,Bramble Symber,2017-10-14 09:32:06,1,0,0,0,0,1,0,0
10155871028758675_10155872193043675,6491828674_10155871028758675,,https://www.facebook.com/brianb55/posts/10159609569460121,Marvin L. Gardner,2017-10-13 21:13:11,0,0,0,0,0,0,0,0
10155871028758675_10155871097668675,6491828674_10155871028758675,,#TheEntireWorldIsFakeExceptForTrumpAndUnicornsThatPoopIceCream #MakeAmericaCovfefeAgain,Chris Gionet,2017-10-13 13:05:28,0,0,0,0,0,0,0,0
10155871006838675_10155871032728675,6491828674_10155871006838675,,"If we, as a nation, were doing corrections right, the first objective of any jail or prison should be rehabilitation of the inmates and reducing the rate of recidivism. Some people can't be rehabilitated but the current system pushes those who can and should be down a lifelong path of crime rather than reform.",Paul Wilson,2017-10-13 12:33:57,6,6,0,0,0,0,0,0
10155871006838675_10155871077918675,6491828674_10155871006838675,,But after that they fell off the wagon because of lack of continuous support. But then again according to Pence all you need is “MORE” Baby Jesus to heal you.,Joshua Sepulveda,2017-10-13 12:57:54,0,0,0,0,0,0,0,0
10155871006838675_10155871337393675,6491828674_10155871006838675,,[[STICKER]],Laurie Rechteger-Craw,2017-10-13 14:27:59,0,0,0,0,0,0,0,0
10155870789913675_139762356651891,6491828674_10155870789913675,,Liar in chief,Tereasa Brady,2017-10-13 13:41:28,0,0,0,0,0,0,0,0
10155870789913675_139776236650503,6491828674_10155870789913675,,"You didn't understand Reagan, you don't understand Trump, just relax, we will maga.",Mike Doss,2017-10-13 14:58:44,0,0,0,0,0,0,0,0
10155870789913675_1514617855298854,6491828674_10155870789913675,,Idiot,Michael Donato,2017-10-13 15:40:48,0,0,0,0,0,0,0,0
10155870789913675_1606790709383343,6491828674_10155870789913675,,Moron.,Jeffrey Speral,2017-10-13 12:31:28,0,0,0,0,0,0,0,0
10155870789913675_375551872873912,6491828674_10155870789913675,,"Trump, you are a filthy rutting PIG!",Mark A Moore,2017-10-13 13:21:25,0,0,0,0,0,0,0,0
10155870789913675_1586491894744318,6491828674_10155870789913675,,45-The Destroyer in Chief,Katherine Walther,2017-10-13 20:06:20,0,0,0,0,0,0,0,0
10155870789913675_896787843805360,6491828674_10155870789913675,,I hope he has a heart attack and dies today. He's useless. His supporters are idiots.,Jason Burge,2017-10-13 14:06:36,1,1,0,0,0,0,0,0
10155870789913675_351680595284152,6491828674_10155870789913675,,Just you wait and see...  Trump's got cards he's not showing...  America plays the Trump card...!!!!,David Ray,2017-10-14 01:06:27,0,0,0,0,0,0,0,0
10155870789913675_107925283301172,6491828674_10155870789913675,,"I wonder where all your money goes, Trump. Not to the U.S. for taxes.",Debbie Lynn Miller,2017-10-13 16:05:18,0,0,0,0,0,0,0,0
10155870789913675_1988302878120784,6491828674_10155870789913675,,"I abhor, hate, and despise you, Trump. You are dumber than a bag of nails.",Debbie Lynn Miller,2017-10-13 16:01:04,0,0,0,0,0,0,0,0
10155870789913675_388999581518402,6491828674_10155870789913675,,You can’t fix stupid.,Matt Flanagan,2017-10-15 15:27:18,0,0,0,0,0,0,0,0
10155870789913675_375540656208367,6491828674_10155870789913675,,Seriously question his mental state.,Susan Newman Bolton,2017-10-13 12:36:13,0,0,0,0,0,0,0,0
10155870789913675_139750459986414,6491828674_10155870789913675,,He doesn't seem to connect to what he's reading.  What is wrong with him?,Susan Newman Bolton,2017-10-13 12:34:41,1,1,0,0,0,0,0,0
10155870789913675_1606867102709037,6491828674_10155870789913675,,F*#king Moron,Randy Baker,2017-10-13 14:26:30,0,0,0,0,0,0,0,0
10155870789913675_1606881552707592,6491828674_10155870789913675,,Stop rolling boogers between  index finger and thumb. It distracts from your brilliance!,Sandra Melvoin,2017-10-13 14:50:13,0,0,0,0,0,0,0,0
10155870789913675_375577079538058,6491828674_10155870789913675,,He’s JEALOUS of and HUMILIATED by Obama this is Trumps RETALIATION.,Sandra Melvoin,2017-10-13 14:43:51,0,0,0,0,0,0,0,0
10155870789913675_1606872022708545,6491828674_10155870789913675,,Oh dear now he’s sedated - his handlers needed to calm down the proud pussygrabber!,Sandra Melvoin,2017-10-13 14:35:01,0,0,0,0,0,0,0,0
10155870789913675_375546892874410,6491828674_10155870789913675,,You are the dangerous one Trumpo,Angelica Dominguez,2017-10-13 13:02:46,1,1,0,0,0,0,0,0
10155870789913675_146193809451826,6491828674_10155870789913675,,He speaks so slowly because he reads at the speed of a snail.,Fiona de Jongh,2017-10-13 22:58:26,0,0,0,0,0,0,0,0
10155870789913675_1606789719383442,6491828674_10155870789913675,,Creating more hostility,Carolyn Morrison Anderson,2017-10-13 12:29:46,0,0,0,0,0,0,0,0
10155870789913675_1629836390370183,6491828674_10155870789913675,,"Take your meds, trump.",Debbie Lynn Miller,2017-10-13 16:04:24,0,0,0,0,0,0,0,0
10155870789913675_1128513913949087,6491828674_10155870789913675,,Douche bag trump.,Debbie Lynn Miller,2017-10-13 16:02:16,0,0,0,0,0,0,0,0
10155870789913675_1988302791454126,6491828674_10155870789913675,,Get out Trump. We don't want you.,Debbie Lynn Miller,2017-10-13 16:00:27,0,0,0,0,0,0,0,0
10155870789913675_1988301838120888,6491828674_10155870789913675,,"Trump, you are a fake.",Debbie Lynn Miller,2017-10-13 15:58:52,0,0,0,0,0,0,0,0
10155870789913675_375555662873533,6491828674_10155870789913675,,I cannot watch this MORON at all!,Marcia Miller Gionfrido,2017-10-13 13:32:48,0,0,0,0,0,0,0,0
10155870789913675_1606809349381479,6491828674_10155870789913675,,Lock him up. Scumbag,Irene Young,2017-10-13 13:01:32,0,0,0,0,0,0,0,0
10155870789913675_139768626651264,6491828674_10155870789913675,,he is an evil scum bag.,George Pantelis,2017-10-13 14:13:27,0,0,0,0,0,0,0,0
10155870789913675_375537386208694,6491828674_10155870789913675,,"Go Trump, all they are is sitting ducks. Pluck off the ones that don't fit straight.",Jerry Orvis,2017-10-13 12:22:34,0,0,0,0,0,0,0,0
10155870789913675_121953531808864,6491828674_10155870789913675,,Idiot,Marta Hinson,2017-10-13 20:36:42,0,0,0,0,0,0,0,0
10155870789913675_1606827319379682,6491828674_10155870789913675,,I trust the war he plans to activate doesn't inhibit Mueller's investigation.,Richard Thompson,2017-10-13 13:26:07,0,0,0,0,0,0,0,0
10155870789913675_480191255695218,6491828674_10155870789913675,,"Look up appeasement, chamberlain  and hitler",Lynda Roger Henry,2017-10-14 20:09:31,0,0,0,0,0,0,0,0
10155870789913675_1629839957036493,6491828674_10155870789913675,,Remember the “aluminum tubes” that was used as excuse for Iraq war. The drums are beating again,Justin Johnston,2017-10-13 16:10:38,0,0,0,0,0,0,0,0
10155870789913675_363410427405107,6491828674_10155870789913675,,Idiot,Lynn Morganroth,2017-10-13 16:49:26,0,0,0,0,0,0,0,0
10155870789913675_146168816120992,6491828674_10155870789913675,,Idiot. Dangerous maniac idiot.,John Pollard,2017-10-13 21:36:18,0,0,0,0,0,0,0,0
10155870789913675_375555079540258,6491828674_10155870789913675,,Moron!,Richard Thompson,2017-10-13 13:31:11,0,0,0,0,0,0,0,0
10155870789913675_283572378823666,6491828674_10155870789913675,,"once again , Israel and Saudi Arabia are using us to do what they will not do. What a idiot.",Dan Swanson,2017-10-13 17:59:02,0,0,0,0,0,0,0,0
10155870789913675_1606797272716020,6491828674_10155870789913675,,Go trump!,Scott Sarver,2017-10-13 12:40:58,0,0,0,0,0,0,0,0
10155870789913675_1606809869381427,6491828674_10155870789913675,,IMPEACH THIS MORON,Courtney Smart,2017-10-13 13:02:49,0,0,0,0,0,0,0,0
10155870789913675_835805909933479,6491828674_10155870789913675,,GTFO,Elizabeth Wroughton,2017-10-13 18:47:12,0,0,0,0,0,0,0,0
10155870789913675_835808326599904,6491828674_10155870789913675,,Complete moron..so scary,Pam Henry Jara,2017-10-13 18:55:30,0,0,0,0,0,0,0,0
10155870789913675_283570535490517,6491828674_10155870789913675,,stop this idiot!!!!!!!!!!!!!!!!,Kris Sieben,2017-10-13 17:49:47,0,0,0,0,0,0,0,0
10155870789913675_139771593317634,6491828674_10155870789913675,,"OK, who wrote this godawful speech ? America, you're better than this - deal with it.",Frank David,2017-10-13 14:35:29,0,0,0,0,0,0,0,0
10155870789913675_1800654239962821,6491828674_10155870789913675,,Fact.. Its not a bilateral agreement..http://www.dw.com/en/eu-rejects-donald-trumps-attempt-to-dump-iran-nuclear-deal-saying-it-works/a-40948190,Livvy Faneva,2017-10-14 02:23:18,0,0,0,0,0,0,0,0
10155870789913675_375547042874395,6491828674_10155870789913675,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.davidicke.com%2Farticle%2F432172%2Ftrump-reportedly-threw-fit-advised-certify-irans-compliance-nuclear-deal&h=ATPOwHGIpXtMIIojnKxHHq4Fb0JQy4hij7Y3wDk0kBEpqBahb2kZfbJ0-LvB912URnKEqCmGu-I6fsaTOxiDte4JYt_20oJulcm51YgY1N_T2GFKqTvuqjjeNrFa8prvZIZmRzwf5W8iZFnIflIE3whKgfC_dgpyHE68z4ihLPRcYvZ0rt7xa3vi2UL0fcdPXwPwUlgznprpDkvtoPD2HEqQB0AnTW5AvdqC4BdfgyrnKheFBMlcEGXwanykS2wHg4CVsyRVcKAWv6_bgyHI1pxSTnLgk6__WR-XJ3yyWvxTBw,Jonathan Colby Browne,2017-10-13 13:03:42,0,0,0,0,0,0,0,0
